idx,var,xb,pdgx,gy,gloss_zh,gloss_en,dialect,form,family,subfamily,orth,transcription,ref,,
,64,695,747,623,(雞)胗,(chicken) gizzard,NH,cin4,1,1,tsʰɐn¹³,tsʰɐn¹³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,SD,cin4,1,1,診,tsʰɐn³⁵,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,SS,cin4,1,1,診,tsʰɐn³⁵,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,ZS,cin4,1,1,診,tsʰɐn²¹³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,ZH,cin4,1,1,腎,sɐn¹³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,DMSH,kin4,2,1,kʰɐn²⁴,kʰɐn²⁴,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,DMZ,kin4,2,1,kʰɐn²¹,kʰɐn²¹,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,JM,kin4,2,1,kʰɐn²³,kʰɐn²³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,XH,kin4,2,1,kʰæn²³,kʰæn²³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,TS,kin4,2,1,kʰin²¹,kʰin²¹,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,KP,kin4,2,1,kʰen²¹,kʰen²¹,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,EP,kin4,2,1,kʰian³¹,kʰian³¹,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,DG,kin4,2,1,近,kʰɐn¹³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,BA,kin4,2,1,近,kʰɐŋ¹¹,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,GP,cin4,1,1,ʃɐn²³,ʃɐn²³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,MS,cin4,1,1,tʃɐn³⁵,tʃɐn³⁵,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,CZ_p,kin4,2,1,kʰɐn²¹,kʰɐn²¹,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,GG,cin4,1,1,ʃan²³,ʃan²³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,BL,cin4,1,1,ʃɐn²³,ʃɐn²³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,BS,cin4,1,1,ʃɐn²³,ʃɐn²³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,BB,kin4,2,1,kʰɛŋ⁵⁵,kʰɛŋ⁵⁵,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,LS,cin4,1,1,ʃɐn²²,ʃɐn²²,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,PB,cin4,1,1,ʃɐn³⁵,ʃɐn³⁵,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,QZ,cin4,1,1,ʃɐn²³,ʃɐn²³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,BH,cin4,1,1,ʃɐn²³,ʃɐn²³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,NM,cin4,1,1,ʃɐn²³,ʃɐn²³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,NN,kin4,2,1,kʰɐn²³,kʰɐn²³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,NN_p,cin4,1,1,ɬɐn²⁴,ɬɐn²⁴,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,FS_p,cin4,1,1,ɬɐn³¹,ɬɐn³¹,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,BS_p,cin4,1,1,ʃɐn²⁴,ʃɐn²⁴,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,BY,cin4,1,1,ʃɐn²²,ʃɐn²²,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,HX,cin4,1,1,ʃɐn⁴⁴,ʃɐn⁴⁴,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,XD,cin4,1,1,ʃan²¹³,ʃan²¹³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,ZQ,cin4,1,1,腎,sɐn¹³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,SH,cin4,1,1,腎,sɐn²⁴,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,GN,cin4,1,1,腎,sɐn²¹⁴,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,DQ,cin4,1,1,腎,sɐn³⁵,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,HJ,kin4,2,1,近,kɐn¹³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,FK,kin4,2,1,近,tsɐn²⁴²,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,YF,kin4,2,1,近,kʰɐn¹³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,XX,cin4,1,1,腎,sɐn⁴²,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,LD,kaj4,2,2,kʰɐi¹³,kʰɐi¹³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,YN,cin4,1,1,腎,sɐn²⁴,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,YN,kin4,2,1,近,kʰɐn¹³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,QY,kin4,2,1,kʰɐn³⁵,kʰɐn³⁵,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,QY,suj5,3,1,søy³³,søy³³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,FG,kin4,2,1,近,kʰɐn²⁴²,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,YD,cin4,1,1,sɐn²⁴,sɐn²⁴,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,YS,kin4,2,1,kɐn³⁵,kɐn³⁵,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,BT,cin4,1,1,ɬuɐn³⁵,ɬuɐn³⁵,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,LX,kin4,2,1,近,kɐn³⁵,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,SG,kin4,2,1,kʰɐn³⁵,kʰɐn³⁵,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,QJ,cin4,1,1,sɐn³⁵,sɐn³⁵,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,RH,kin4,2,1,kʰɛŋ³⁵,kʰɛŋ³⁵,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,LC,kin4,2,1,近,kɐn¹³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,XY,cin4,1,1,腎,sɐn¹³,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,LJ,cin4,1,1,腎,sɐn³⁵,,,
,64,695,747,623,(雞)胗,(chicken) gizzard,DC,kin4,2,1,腎,kʰin²¹,266,,
,65,734,771,661,盛飯,serve up rice,GZ,cong1,1,1,裝,tsɔŋ⁵³,,,
,65,734,771,661,盛飯,serve up rice,HK,cong1,1,1,裝,tsɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,JT,jiaw3,2,1,舀,jiu²³,,,
,65,734,771,661,盛飯,serve up rice,MC,cong1,1,1,裝,tsɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,PY,cong1,1,1,裝,tsɔŋ⁵³,,,
,65,734,771,661,盛飯,serve up rice,HXHS,cong1,1,1,裝,tsɔŋ³³,,,
,65,734,771,661,盛飯,serve up rice,CH,cong1,1,1,裝,tsɔŋ²³,,,
,65,734,771,661,盛飯,serve up rice,ZC,jiaw3,2,1,舀,jiu³⁵,,,
,65,734,771,661,盛飯,serve up rice,FS,cong1,1,1,裝,tsɔŋ⁵³,,,
,65,734,771,661,盛飯,serve up rice,NH,cong1,1,1,裝,tsɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,SD,cong1,1,1,裝,tsɔŋ⁵³,,,
,65,734,771,661,盛飯,serve up rice,SS,cong1,1,1,裝,tsɔŋ⁵³,,,
,65,734,771,661,盛飯,serve up rice,SS,thiam1,3,1,添,tʰim⁵³,,,
,65,734,771,661,盛飯,serve up rice,GM,cong1,1,1,裝,tsɔŋ⁴⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,ZS,cong1,1,1,裝,tsɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,ZH,cong1,1,1,裝,tsɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,DMSH,cong1,1,1,裝,tsɔŋ⁴⁵,,,
,65,734,771,661,盛飯,serve up rice,DMZ,jiaw3,2,1,舀,jiu⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,JM,jiaw3,2,1,舀,jiau⁴⁵,,,
,65,734,771,661,盛飯,serve up rice,XH,cong1,1,1,裝,tsɔŋ²³,,,
,65,734,771,661,盛飯,serve up rice,XH,jiaw3,2,1,舀,ziu⁴⁵,,,
,65,734,771,661,盛飯,serve up rice,TS,jiaw3,2,1,舀,zieu⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,KP,jiaw3,2,1,舀,zieu⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,EP,jiaw3,2,1,舀,ziu⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,EP,cong1,1,1,裝,tsɔŋ³³,,,
,65,734,771,661,盛飯,serve up rice,HS,cong1,1,1,裝,tsœŋ³³,,,
,65,734,771,661,盛飯,serve up rice,DG,jiaw3,2,1,舀,ziu³⁵,,,
,65,734,771,661,盛飯,serve up rice,BA,jiaw3,2,1,舀,jiu¹¹,,,
,65,734,771,661,盛飯,serve up rice,GP,cong1,1,1,裝,tʃɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,MS,cong1,1,1,裝,tʃuaŋ⁵³,,,
,65,734,771,661,盛飯,serve up rice,CZ_p,cong1,1,1,裝,tʃaŋ⁵²,,,
,65,734,771,661,盛飯,serve up rice,GG,cong1,1,1,裝,tʃøŋ⁴⁴,,,
,65,734,771,661,盛飯,serve up rice,BL,jiaw3,2,1,舀,iu³⁵,,,
,65,734,771,661,盛飯,serve up rice,BS,cong1,1,1,裝,tʃɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,BB,jiaw3,2,1,舀,iu³⁵,,,
,65,734,771,661,盛飯,serve up rice,LS,jiaw3,2,1,舀,ʔiu⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,PB,jiaw3,2,1,舀,iu³³,,,
,65,734,771,661,盛飯,serve up rice,QZ,cong1,1,1,裝,tʃɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,BH,pat7,4,1,pɐt⁵⁵,pɐt⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,NM,cong1,1,1,裝,tʃɔŋ⁵³,,,
,65,734,771,661,盛飯,serve up rice,NN,cong1,1,1,裝,tʃɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,NN_p,cong1,1,1,裝,tʃaŋ⁵³,,,
,65,734,771,661,盛飯,serve up rice,FS_p,cong1,1,1,裝,tʃaŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,BS_p,cong1,1,1,裝,tʃaŋ⁵³,,,
,65,734,771,661,盛飯,serve up rice,BY,jiaw3,2,1,舀,iu²²,,,
,65,734,771,661,盛飯,serve up rice,HX,jiaw3,2,1,舀,hiu²⁴,,,
,65,734,771,661,盛飯,serve up rice,XD,jiaw3,2,1,舀,iu³¹,,,
,65,734,771,661,盛飯,serve up rice,ZQ,thiam1,3,1,添,tʰin⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,SH,cong1,1,1,裝,tsɔŋ⁴²,,,
,65,734,771,661,盛飯,serve up rice,GN,cong1,1,1,裝,tsɵŋ³³,,,
,65,734,771,661,盛飯,serve up rice,DQ,jiaw3,2,1,舀,iu³⁵,,,
,65,734,771,661,盛飯,serve up rice,HJ,jiaw3,2,1,舀,jiu⁵³,,,
,65,734,771,661,盛飯,serve up rice,HJ,tsoj5,5,1,載,tsɔi³³,,,
,65,734,771,661,盛飯,serve up rice,FK,jiaw3,2,1,舀,iu²⁴²,,,
,65,734,771,661,盛飯,serve up rice,YF,thiam1,3,1,添,tʰin⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,XX,cong1,1,1,裝,tsɔŋ⁴⁵,,,
,65,734,771,661,盛飯,serve up rice,LD,cong1,1,1,裝,tsœŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,YN,jiaw3,2,1,舀,iu²²,,,
,65,734,771,661,盛飯,serve up rice,QY,cong1,1,1,裝,tsɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,FG,cong1,1,1,裝,tsɔŋ³³,,,
,65,734,771,661,盛飯,serve up rice,YD,cong1,1,1,裝,tsɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,YS,cong1,1,1,裝,tsœŋ⁵²,,,
,65,734,771,661,盛飯,serve up rice,BT,cong1,1,1,裝,tʃøŋ⁵³,,,
,65,734,771,661,盛飯,serve up rice,LX,cong1,1,1,裝,tʂyŋ⁵³,,,
,65,734,771,661,盛飯,serve up rice,SG,cong1,1,1,裝,tsɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,QJ,cong1,1,1,裝,tsɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,QJ,pat7,4,1,畢,pɐt⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,RH,cong1,1,1,裝,tsɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,LC,cong1,1,1,裝,tsɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,XY,thiam1,3,1,添,tʰim⁵³,,,
,65,734,771,661,盛飯,serve up rice,LJ,cong1,1,1,裝,tsɔŋ⁵⁵,,,
,65,734,771,661,盛飯,serve up rice,YJ,jiaw3,2,1,舀,jiu²¹,136,,
,65,734,771,661,盛飯,serve up rice,DC,cong1,1,1,裝,tɕɔŋ³³,273,,
,65,734,771,661,盛飯,serve up rice,DC,jiaw3,2,1,舀,jiɛu⁵⁵,273,,
,65,734,771,661,盛飯,serve up rice,HZ,jiaw3,2,1,舀,ȵiu³⁵,132,,
,65,734,771,661,盛飯,serve up rice,WC,jiaw3,2,1,舀,ȵiu¹³,132,,
,65,734,771,661,盛飯,serve up rice,HZ,pat7,4,1,畢,bɐt⁵⁵,132,,
,65,734,771,661,盛飯,serve up rice,WC,pat7,4,1,畢,bɐt⁴⁴,132,,
,66,786,819,707,乘(涼),relax in a cool place,GZ,taw4,1,1,敨,tʰau³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,HK,taw4,1,1,敨,tʰau³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,JT,shaw3,2,1,sᴀu³⁵,sᴀu³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,MC,taw4,1,1,敨,tʰau¹³,,,
,66,786,819,707,乘(涼),relax in a cool place,PY,taw4,1,1,敨,tʰau³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,HXHS,taw4,1,1,敨,tʰau³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,CH,taw4,1,1,敨,tʰau³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,ZC,taw4,1,1,敨,tʰau³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,FS,taw4,1,1,敨,tʰau³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,NH,taw4,1,1,敨,tʰau³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,SD,taw4,1,1,敨,tʰau²⁴,,,
,66,786,819,707,乘(涼),relax in a cool place,SS,taw4,1,1,敨,tʰau³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,SS,liong2 ha4,4,1,涼下,liɔŋ²¹ ha¹³,,,
,66,786,819,707,乘(涼),relax in a cool place,GM,chuj1,3,1,吹,tsʰœy⁴⁵⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,ZS,taw4,1,1,敨,tʰau²¹,,,
,66,786,819,707,乘(涼),relax in a cool place,ZH,taw4,1,1,敨,tʰau¹³,,,
,66,786,819,707,乘(涼),relax in a cool place,DMSH,taw4,1,1,敨,tʰau²⁴,,,
,66,786,819,707,乘(涼),relax in a cool place,DMZ,shaw3,2,1,搜,sɐu⁵⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,JM,shaw3,2,1,sau⁴⁵,sau⁴⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,XH,shaw3,2,1,搜,sau⁴⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,TS,shaw3,2,1,sou⁵⁵,sou⁵⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,KP,shaw3,2,1,sau⁵⁵,sau⁵⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,EP,taw4,1,1,敨,hei⁵⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,EP,liong2 ha4,4,1,涼下,liɔŋ²² ha³¹,,,
,66,786,819,707,乘(涼),relax in a cool place,HS,shaw3,2,1,稍,sɛ⁵⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,DG,taw4,1,1,敨,tʰau³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,BA,shaw3,2,1,哨,sau²⁴,,,
,66,786,819,707,乘(涼),relax in a cool place,GP,cing2,5,1,乘,ʃiŋ²¹,,,
,66,786,819,707,乘(涼),relax in a cool place,MS,long2,6,1,晾,luaŋ²¹⁴,,,
,66,786,819,707,乘(涼),relax in a cool place,CZ_p,cing2,5,1,乘,ʃiŋ³¹,,,
,66,786,819,707,乘(涼),relax in a cool place,GG,cing2,5,1,乘,ʃiŋ²²,,,
,66,786,819,707,乘(涼),relax in a cool place,BL,long2,6,1,晾,luaŋ²¹,,,
,66,786,819,707,乘(涼),relax in a cool place,BS,cing2,5,1,乘,ʃiŋ⁵²,,,
,66,786,819,707,乘(涼),relax in a cool place,BB,cing2,5,1,乘,ʃiŋ²³²,,,
,66,786,819,707,乘(涼),relax in a cool place,LS,long2,6,1,晾,laŋ²²,,,
,66,786,819,707,乘(涼),relax in a cool place,PB,cing2,5,1,乘,ʃɐi³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,QZ,long2 (fung1),6,2,晾,liɛŋ²¹,,,
,66,786,819,707,乘(涼),relax in a cool place,BH,long2,6,1,晾,lɔŋ²²,,,
,66,786,819,707,乘(涼),relax in a cool place,NM,cing2,5,1,乘,ʃiŋ²¹,,,
,66,786,819,707,乘(涼),relax in a cool place,NN,cing2,5,1,乘,ʃiŋ²¹,,,
,66,786,819,707,乘(涼),relax in a cool place,NN_p,cing2,5,1,乘,ɬiŋ³¹,,,
,66,786,819,707,乘(涼),relax in a cool place,FS_p,cing2,5,1,乘,ʃiŋ³¹,,,
,66,786,819,707,乘(涼),relax in a cool place,BS_p,cing2,5,1,乘,ʃən³¹,,,
,66,786,819,707,乘(涼),relax in a cool place,BY,cing2,5,1,乘,ʃiŋ²¹³,,,
,66,786,819,707,乘(涼),relax in a cool place,HX,cing2,5,1,乘,ʃiŋ²³²,,,
,66,786,819,707,乘(涼),relax in a cool place,XD,cing2,5,1,乘,ʃaŋ²⁴,,,
,66,786,819,707,乘(涼),relax in a cool place,ZQ,taw4,1,1,敨,tʰɐu³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,SH,taw4,1,1,敨,tʰɐu³³,,,
,66,786,819,707,乘(涼),relax in a cool place,GN,taw4,1,1,敨,tʰau⁵⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,DQ,lo2,6,3,哴,lɔ²¹,,,
,66,786,819,707,乘(涼),relax in a cool place,HJ,long2 (fung1),6,2,涼,lœŋ²³¹,,,
,66,786,819,707,乘(涼),relax in a cool place,FK,long2,6,1,lœŋ²²,lœŋ²²,,,
,66,786,819,707,乘(涼),relax in a cool place,YF,taw4,1,1,敨,tʰɐu³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,XX,shaw3,2,1,消,siu⁴⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,LD,taw4,1,1,敨,tʰɐu³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,YN,taw4,1,1,敨,tʰɐu³³,,,
,66,786,819,707,乘(涼),relax in a cool place,QY,long2 (fung1),6,2,涼,lœŋ²¹,,,
,66,786,819,707,乘(涼),relax in a cool place,FG,taw4,1,1,敨,tʰɐu³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,YD,taw4,1,1,敨,tʰɐu²⁴,,,
,66,786,819,707,乘(涼),relax in a cool place,YS,taw4,1,1,敨,tʰau³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,BT,long2,6,1,晾,løŋ²²,,,
,66,786,819,707,乘(涼),relax in a cool place,LX,cing2,5,1,乘,ʂaŋ²²,,,
,66,786,819,707,乘(涼),relax in a cool place,SG,taw4,1,1,敨,tʰɐu³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,QJ,taw4,1,1,敨,tʰɐu³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,RH,taw4,1,1,敨,tʰɐu³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,LC,taw4,1,1,敨,tʰɐu³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,XY,taw4,1,1,敨,tʰɐu²⁴,,,
,66,786,819,707,乘(涼),relax in a cool place,LJ,taw4,1,1,敨,tʰɐu³⁵,,,
,66,786,819,707,乘(涼),relax in a cool place,XY,long2,6,1,晾,lɔŋ²¹,,,
,66,786,819,707,乘(涼),relax in a cool place,LJ,cing2,5,1,乘,seŋ¹¹,,,
,66,786,819,707,乘(涼),relax in a cool place,YJ,taw4,1,1,敨,tʰɐu²¹,137,,
,66,786,819,707,乘(涼),relax in a cool place,HZ,long2,6,1,晾,lɔŋ²¹,,,
,66,786,819,707,乘(涼),relax in a cool place,WC,long2,6,1,晾,lɔŋ²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),GZ,puoj6,1,1,焙,pui²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),HK,puoj6,1,1,焙,pui²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),JT,tam2,2,1,tʰᴀm²¹,tʰᴀm²¹,,,
,67,788,821,709,烤(火),keep a fire (for warmth),MC,puoj6,1,1,焙,pui²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),PY,puoj6,1,1,焙,pui²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),HXHS,tam2,2,1,tʰam²¹,tʰam²¹,,,
,67,788,821,709,烤(火),keep a fire (for warmth),CH,ciak7,3,1,炙 ,tsɛk²³ ,,,
,67,788,821,709,烤(火),keep a fire (for warmth),ZC,puoj6,1,1,焙,pui²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),FS,puoj6,1,1,焙,pui²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),NH,puoj6,1,1,焙,py²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),SD,puoj6,1,1,焙,pui²¹,,,
,67,788,821,709,烤(火),keep a fire (for warmth),SS,puoj6,1,1,焙,pui²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),GM,puoj6,1,1,焙,pui²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),ZS,puoj6,1,1,焙,pui³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),ZH,puoj6,1,1,焙,pui³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),DMSH,puoj6,1,1,焙,pui²¹,,,
,67,788,821,709,烤(火),keep a fire (for warmth),DMZ,puoj6,1,1,焙,pui³¹,,,
,67,788,821,709,烤(火),keep a fire (for warmth),JM,puoj6,1,1,焙,pui³¹,,,
,67,788,821,709,烤(火),keep a fire (for warmth),XH,puoj6,1,1,焙,pui³¹,,,
,67,788,821,709,烤(火),keep a fire (for warmth),TS,tam2,2,1,燂,ham²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),KP,tam2,2,1,燂,ham²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),EP,tam2,2,1,燂,ham²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),HS,puoj6,1,1,焙,vyɵ³²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),DG,puoj6,1,1,焙,pui³²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),BA,puoj6,1,1,焙,pui³²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),GP,hong5,4,1,hɔŋ³³,hɔŋ³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),MS,kom6,5,1,kɐm²¹,kɐm²¹,,,
,67,788,821,709,烤(火),keep a fire (for warmth),CZ_p,khong5,4,2,kʰaŋ⁴⁵,kʰaŋ⁴⁵,,,
,67,788,821,709,烤(火),keep a fire (for warmth),GG,kom6,5,1,kʰɔm²²,kʰɔm²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),BL,ciak7,3,1,炙,tʃik⁵⁵,,,
,67,788,821,709,烤(火),keep a fire (for warmth),BS,hong5,4,1,hɔŋ³³,hɔŋ³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),BB,ciak7,3,1,炙,tʃik⁵⁵,,,
,67,788,821,709,烤(火),keep a fire (for warmth),LS,ciak7,3,1,炙,tʃik⁵⁵,,,
,67,788,821,709,烤(火),keep a fire (for warmth),PB,ciak7,3,1,炙,tʃɐi³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),QZ,hong5,4,1,hɔŋ³³,hɔŋ³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),BH,hong5,4,1,hɔŋ³³,hɔŋ³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),NM,hong5,4,1,hɔŋ³³,hɔŋ³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),NN,hong5,4,1,hɔŋ³³,hɔŋ³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),NN_p,hong5,4,1,hɐŋ⁴⁵,hɐŋ⁴⁵,,,
,67,788,821,709,烤(火),keep a fire (for warmth),FS_p,pong6,6,1,puŋ²²,puŋ²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),BS_p,pong6,6,1,pɔŋ²²,pɔŋ²²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),BY,iang1,8,1,ʔiŋ³³,ʔiŋ³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),HX,ciak7,3,1,炙,tʃik⁵⁵,,,
,67,788,821,709,烤(火),keep a fire (for warmth),XD,ciak7,3,1,炙,tʃat⁵²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),ZQ,puoj6,1,1,焙,poi⁵²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),SH,puoj6,1,1,焙,pai²⁴,,,
,67,788,821,709,烤(火),keep a fire (for warmth),GN,khong5,4,2,炕,kʰɵŋ³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),DQ,puoj6,1,1,焙,poi²¹,,,
,67,788,821,709,烤(火),keep a fire (for warmth),HJ,hong5,4,1,烘,hɔŋ³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),FK,hiong5,4,3,向,hiuŋ³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),YF,ciak7,3,1,炙,tsᴇk³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),XX,puoj6,1,1,焙,poi⁴²,,,
,67,788,821,709,烤(火),keep a fire (for warmth),LD,puoj6,1,1,焙,pui²¹,,,
,67,788,821,709,烤(火),keep a fire (for warmth),YN,tam2,2,1,tam²¹,tam²¹,,,
,67,788,821,709,烤(火),keep a fire (for warmth),QY,puoj6,1,1,焙,pui³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),FG,ciak7,3,1,炙,tsək³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),YD,ciak7,3,1,炙,tsiak³³,,,
,67,788,821,709,烤(火),keep a fire (for warmth),YS,ciak7,3,1,炙,tsik³³,,,
